customer_id,customer_name,first_order_date,registration_date,city,gender,age_group,registration_source,is_newsletter_subscriber,total_orders,total_revenue,last_order_date
CUST-04039,Tuğçe Güler,2024-02-27,2024-02-14,Antalya,F,35-44,Paid Social,False,4,13932.0,2024-12-12
CUST-04040,Burak Duman,2024-06-10,2024-06-02,Sakarya,M,25-34,Paid Social,True,1,1918.0,2025-02-27
CUST-04041,Hande Gündüz,2024-04-17,2024-04-10,Gaziantep,F,25-34,Paid Social,True,2,6288.0,2025-02-26
CUST-04042,Serkan Kaya,2024-10-19,2024-10-06,Izmir,M,25-34,Paid Social,True,1,1869.0,2025-02-21
CUST-04043,Burcu Kaplan,2024-11-13,2024-11-07,Ankara,F,25-34,Organic Search,True,8,46576.0,2025-03-07
CUST-04044,Yağmur Demir,2024-02-18,2024-02-16,Aydin,F,35-44,Organic Search,True,4,9843.0,2025-03-31
CUST-04045,Serkan Sönmez,2024-07-19,2024-07-10,Trabzon,M,18-24,Organic Search,True,0,0.0,
CUST-04046,Hande Ateş,2024-02-22,2024-02-21,Afyonkarahisar,F,25-34,Organic Search,True,0,0.0,
CUST-04047,Emir Demir,2024-04-04,2024-04-04,Gaziantep,M,35-44,Paid Social,False,8,32353.0,2025-03-13
CUST-04048,Ece Doğan,2024-03-21,2024-03-17,Ankara,F,25-34,Organic Search,True,1,1449.0,2024-11-10
CUST-04049,Hazal Tuncer,2024-07-07,2024-07-05,Ankara,F,45-54,Paid Search,False,1,1598.0,2024-11-17
CUST-04050,Gökhan Şimşek,2024-09-15,2024-09-14,Kayseri,M,18-24,Paid Search,True,2,9707.0,2025-02-08
CUST-04051,Onur Aktaş,2024-01-16,2024-01-10,Adana,M,35-44,Paid Social,True,0,0.0,
CUST-04052,Ceren Acar,2024-11-21,2024-11-20,Mersin,F,45-54,Paid Search,False,5,30056.0,2025-02-22
CUST-04053,Gamze Şahin,2024-01-20,2024-01-14,Bursa,F,35-44,Organic Search,True,3,12886.0,2025-03-08
CUST-04054,Burak Şahin,2024-07-12,2024-07-12,Malatya,M,45-54,Organic Search,True,3,5024.0,2025-03-21
CUST-04055,Berk Kurt,2024-12-22,2024-12-09,Izmir,M,45-54,Paid Search,True,1,11385.0,2025-03-02
CUST-04056,Emir Kaplan,2024-03-28,2024-03-20,Istanbul,M,25-34,Direct,False,3,10093.0,2025-03-26
CUST-04057,Gülşah Duman,2024-02-02,2024-01-27,Istanbul,F,25-34,Paid Social,False,2,10917.0,2025-03-13
CUST-04058,Efe Kılıç,2024-02-28,2024-02-16,Izmir,M,18-24,Paid Search,False,5,27427.0,2025-02-05
CUST-04059,Murat Ateş,2024-09-25,2024-09-23,Eskisehir,M,25-34,Organic Search,False,7,41213.0,2025-03-23
CUST-04060,Gökhan Başar,2024-09-08,2024-09-03,Istanbul,M,35-44,Paid Social,True,2,16722.0,2025-01-06
CUST-04061,Gül Öztürk,2024-09-03,2024-08-28,Istanbul,F,25-34,Paid Search,True,7,30873.0,2025-03-04
CUST-04062,Ezgi Korkmaz,2024-02-02,2024-01-28,Izmir,F,35-44,Organic Search,True,5,37445.0,2025-02-24
CUST-04063,Serap Yalçın,2024-02-22,2024-02-08,Istanbul,F,35-44,Organic Search,True,4,32016.0,2025-01-13
CUST-04064,Oğuz Demir,2024-12-27,2024-12-25,Antalya,M,25-34,Paid Search,True,0,0.0,
CUST-04065,Alper Çetin,2024-09-14,2024-09-10,Erzurum,M,18-24,Email,True,2,10114.0,2025-03-25
CUST-04066,Uğur Uçar,2024-07-16,2024-07-12,Antalya,M,25-34,Organic Search,True,8,49404.0,2025-02-19
CUST-04067,Serap Taş,2024-01-10,2024-01-07,Izmir,F,55+,Direct,True,7,38523.0,2025-03-24
CUST-04068,Buse Aksoy,2024-11-21,2024-11-08,Konya,F,18-24,Paid Social,True,0,0.0,
CUST-04069,Zeynep Kurt,2024-11-30,2024-11-17,Istanbul,F,25-34,Direct,True,3,23245.0,2025-01-17
CUST-04070,Alper Aydın,2024-04-22,2024-04-15,Istanbul,M,18-24,Organic Search,False,0,0.0,
CUST-04071,Kübra Ateş,2024-12-17,2024-12-08,Istanbul,F,18-24,Organic Search,True,2,6196.0,2025-03-28
CUST-04072,Mehmet Kılıç,2024-12-14,2024-12-09,Gaziantep,M,25-34,Paid Social,False,1,5947.0,2024-12-01
CUST-04073,Özge Ergin,2024-08-28,2024-08-25,Samsun,F,25-34,Direct,True,1,3798.0,2024-10-25
CUST-04074,Caner Aydın,2024-04-19,2024-04-13,Diyarbakir,M,35-44,Paid Search,True,3,10815.0,2025-01-05
CUST-04075,Selin Özdemir,2024-01-19,2024-01-18,Istanbul,F,25-34,Paid Social,False,1,6827.0,2024-10-22
CUST-04076,Berk Aydın,2024-10-01,2024-09-22,Istanbul,M,35-44,Organic Search,False,1,4268.0,2025-01-27
CUST-04077,Derya Erdoğan,2024-01-11,2024-01-05,Mersin,F,35-44,Paid Social,True,2,21813.0,2024-12-28
CUST-04078,Baran Bozkurt,2024-07-22,2024-07-18,Hatay,M,55+,Organic Search,True,3,30628.0,2025-02-16
CUST-04079,Ceren Erdoğan,2024-08-18,2024-08-17,Istanbul,F,25-34,Paid Search,True,8,26926.0,2025-03-23
CUST-04080,Can Kara,2024-08-27,2024-08-13,Antalya,M,25-34,Paid Search,True,6,12233.0,2025-02-20
CUST-04081,Ahmet Aslan,2024-10-30,2024-10-25,Ankara,M,25-34,Direct,True,0,0.0,
CUST-04082,Elif Taş,2024-11-23,2024-11-18,Antalya,F,18-24,Direct,True,4,25041.0,2025-01-08
CUST-04083,Arda Toprak,2024-01-04,2024-01-03,Denizli,M,25-34,Paid Social,True,5,25877.0,2025-01-09
CUST-04084,Özge Kurt,2024-12-19,2024-12-16,Konya,F,35-44,Paid Search,False,1,4798.0,2025-01-22
CUST-04085,Fatih Aksoy,2024-08-19,2024-08-18,Ankara,M,35-44,Paid Search,True,5,34382.0,2025-03-20
CUST-04086,Damla Tekin,2024-08-17,2024-08-08,Samsun,F,25-34,Organic Search,False,0,0.0,
CUST-04087,Fatma Korkmaz,2024-08-21,2024-08-07,Bursa,F,45-54,Paid Search,True,5,28647.0,2025-02-10
CUST-04088,Koray Duman,2024-01-22,2024-01-10,Gaziantep,M,18-24,Referral,False,4,16412.0,2024-12-25
CUST-04089,Pınar Demir,2024-09-08,2024-08-28,Denizli,F,45-54,Paid Search,True,4,16065.0,2025-02-21
CUST-04090,Lale Kaplan,2024-03-04,2024-02-22,Hatay,F,25-34,Direct,False,0,0.0,
CUST-04091,İrem Çetin,2024-07-12,2024-07-08,Istanbul,F,35-44,Organic Search,True,2,3307.0,2025-03-02
CUST-04092,Buse Toprak,2024-07-29,2024-07-15,Tekirdag,F,45-54,Paid Social,True,6,36627.0,2025-03-01
CUST-04093,Alper Şahin,2024-09-18,2024-09-05,Manisa,M,35-44,Organic Search,True,0,0.0,
CUST-04094,İpek Arslan,2024-05-29,2024-05-19,Adana,F,35-44,Paid Social,True,3,22032.0,2025-03-31
CUST-04095,Selin Akgün,2024-12-22,2024-12-12,Diyarbakir,F,55+,Paid Search,False,5,32268.0,2025-03-08
CUST-04096,Ali Toprak,2024-05-14,2024-05-07,Istanbul,M,45-54,Paid Social,False,0,0.0,
CUST-04097,Meltem Kaya,2024-08-28,2024-08-27,Adana,F,25-34,Organic Search,True,2,10876.0,2024-12-28
CUST-04098,Deniz Duman,2024-05-01,2024-05-01,Kayseri,M,18-24,Organic Search,True,3,23099.0,2025-03-27
CUST-04099,Elif Özdemir,2024-05-08,2024-04-25,Istanbul,F,55+,Paid Social,True,1,2909.0,2025-02-14
CUST-04100,Caner Yalçın,2024-08-15,2024-08-06,Kayseri,M,25-34,Organic Search,True,6,15649.0,2025-03-09
CUST-04101,Serap Şimşek,2024-03-29,2024-03-15,Istanbul,F,25-34,Referral,True,4,24859.0,2025-01-30
CUST-04102,Oğuz Öztürk,2024-11-27,2024-11-20,Denizli,M,35-44,Paid Social,True,2,10197.0,2025-03-10
CUST-04103,Gamze Güler,2024-12-20,2024-12-12,Izmir,F,45-54,Direct,True,1,6428.0,2025-02-26
CUST-04104,Efe Tekin,2024-02-15,2024-02-02,Istanbul,M,35-44,Direct,True,5,54432.0,2025-02-01
CUST-04105,İpek Toprak,2024-10-14,2024-10-02,Denizli,F,25-34,Paid Social,True,4,17864.0,2025-03-17
CUST-04106,Alperen Erdoğan,2024-02-04,2024-01-25,Istanbul,M,18-24,Organic Search,False,1,6425.0,2025-02-04
CUST-04107,Murat Bayrak,2024-07-26,2024-07-26,Istanbul,M,18-24,Email,True,3,19641.0,2025-03-08
CUST-04108,Meltem Kaplan,2024-06-12,2024-06-05,Istanbul,F,35-44,Organic Search,False,5,12991.0,2025-02-26
CUST-04109,Damla Toprak,2024-12-30,2024-12-23,Izmir,F,18-24,Direct,False,7,22256.0,2025-02-11
CUST-04110,Hande Doğan,2024-12-17,2024-12-15,Antalya,F,35-44,Organic Search,False,4,23558.0,2025-03-28
CUST-04111,Tuncay Akgün,2024-07-21,2024-07-15,Mugla,M,18-24,Paid Search,True,3,17249.0,2025-02-13
CUST-04112,Çağrı Bayrak,2024-05-09,2024-05-08,Van,M,25-34,Organic Search,False,2,20084.0,2025-03-24
CUST-04113,Didem Kurt,2024-08-10,2024-08-05,Trabzon,F,25-34,Paid Social,True,5,16511.0,2025-03-02
CUST-04114,Doruk Demir,2024-11-13,2024-11-07,Ankara,M,35-44,Email,False,1,13115.0,2024-11-18
CUST-04115,Elif Başar,2024-03-27,2024-03-13,Istanbul,F,18-24,Direct,True,0,0.0,
CUST-04116,Aslı Yıldız,2024-03-17,2024-03-05,Istanbul,F,35-44,Paid Search,True,2,2167.0,2025-03-20
CUST-04117,Ece Erdoğan,2024-06-20,2024-06-10,Istanbul,F,18-24,Direct,False,0,0.0,
CUST-04118,Baran Aksoy,2024-10-12,2024-10-09,Gaziantep,M,25-34,Email,True,4,18131.0,2025-03-17
CUST-04119,Merve Kaplan,2024-09-22,2024-09-22,Kocaeli,F,25-34,Organic Search,True,6,23429.0,2025-03-13
CUST-04120,Can Güler,2024-04-07,2024-04-06,Diyarbakir,M,25-34,Paid Social,True,1,2179.0,2025-01-14
CUST-04121,Hande Bayrak,2024-07-02,2024-06-27,Istanbul,F,18-24,Organic Search,True,0,0.0,
CUST-04122,Lale Güneş,2024-08-06,2024-08-01,Istanbul,F,55+,Email,False,4,21820.0,2025-03-06
CUST-04123,Sibel Bulut,2024-05-11,2024-05-10,Istanbul,F,18-24,Email,True,1,5527.0,2025-03-04
CUST-04124,İpek Doğan,2024-06-24,2024-06-18,Balikesir,F,35-44,Organic Search,True,1,5748.0,2025-03-04
CUST-04125,Selim Uçar,2024-03-21,2024-03-11,Ankara,M,25-34,Paid Social,True,1,7015.0,2024-12-17
CUST-04126,Nehir Güneş,2024-03-08,2024-02-28,Balikesir,F,25-34,Organic Search,False,0,0.0,
CUST-04127,Onur Kaplan,2024-04-21,2024-04-09,Denizli,M,45-54,Paid Social,True,1,11656.0,2024-11-18
CUST-04128,Tarık Bulut,2024-07-25,2024-07-23,Tekirdag,M,18-24,Paid Social,False,2,6456.0,2025-01-08
CUST-04129,Mina Aktaş,2024-02-13,2024-02-11,Denizli,F,55+,Paid Social,False,4,23899.0,2025-03-26
CUST-04130,Burak Aydın,2024-11-30,2024-11-26,Diyarbakir,M,45-54,Organic Search,True,3,18779.0,2024-11-04
CUST-04131,Ahmet Yıldırım,2024-05-28,2024-05-17,Antalya,M,18-24,Paid Social,True,1,5088.0,2025-02-25
CUST-04132,Elif Sarı,2024-10-26,2024-10-22,Diyarbakir,F,25-34,Email,True,3,7044.0,2024-11-19
CUST-04133,Emre Erdoğan,2024-09-11,2024-09-04,Antalya,M,35-44,Organic Search,False,0,0.0,
CUST-04134,Kerem Acar,2024-10-05,2024-09-26,Istanbul,M,35-44,Paid Search,True,2,11975.0,2025-03-22
CUST-04135,Sinan Öztürk,2024-05-04,2024-05-01,Mersin,M,25-34,Organic Search,True,3,11215.0,2025-02-03
CUST-04136,Baran Akgün,2024-01-17,2024-01-11,Mersin,M,55+,Paid Social,True,2,8914.0,2025-02-10
CUST-04137,Deniz Keskin,2024-01-23,2024-01-21,Diyarbakir,F,55+,Referral,False,0,0.0,
CUST-04138,Damla Şimşek,2024-07-15,2024-07-01,Adana,F,18-24,Organic Search,True,1,1439.0,2025-02-28
CUST-04139,Ece Güler,2024-07-29,2024-07-25,Istanbul,F,18-24,Direct,True,3,11075.0,2025-03-05
CUST-04140,Damla Taş,2024-04-25,2024-04-13,Izmir,F,18-24,Paid Search,True,2,11532.0,2025-03-10
CUST-04141,Deniz Sönmez,2024-12-20,2024-12-11,Istanbul,F,18-24,Organic Search,True,0,0.0,
CUST-04142,Kaan Çetin,2024-03-08,2024-02-24,Izmir,M,25-34,Paid Social,True,0,0.0,
CUST-04143,Pelin Öztürk,2024-07-18,2024-07-13,Mugla,F,25-34,Paid Social,False,2,4638.0,2025-03-06
CUST-04144,Arda Ateş,2024-10-25,2024-10-12,Istanbul,M,18-24,Paid Social,True,3,3767.0,2025-02-13
CUST-04145,Hande Uçar,2024-02-17,2024-02-13,Bursa,F,25-34,Organic Search,True,0,0.0,
CUST-04146,Ceren Aydın,2024-03-31,2024-03-28,Afyonkarahisar,F,18-24,Referral,True,5,15638.0,2025-02-07
CUST-04147,Yağmur Koç,2024-02-12,2024-02-06,Istanbul,F,18-24,Paid Search,False,4,19293.0,2024-12-26
CUST-04148,Meltem Koç,2024-06-24,2024-06-18,Eskisehir,F,18-24,Direct,True,4,38587.0,2024-12-05
CUST-04149,Fatih Kara,2024-05-10,2024-05-02,Istanbul,M,25-34,Paid Search,False,2,6756.0,2025-03-21
CUST-04150,Emir Gündüz,2024-08-25,2024-08-17,Bursa,M,25-34,Paid Social,True,6,26158.0,2025-02-05
CUST-04151,Erdem Tuncer,2024-07-18,2024-07-12,Istanbul,M,35-44,Direct,True,4,27166.0,2025-03-31
CUST-04152,Volkan Bozkurt,2024-12-08,2024-12-06,Bursa,M,25-34,Organic Search,False,7,37925.0,2025-02-04
CUST-04153,Aslı Koç,2024-02-21,2024-02-18,Antalya,F,35-44,Paid Search,False,8,50568.0,2025-03-30
CUST-04154,Gülşah Tekin,2024-10-08,2024-09-27,Istanbul,F,35-44,Email,True,3,3986.0,2025-03-27
CUST-04155,Gökhan Kaya,2024-03-06,2024-02-28,Gaziantep,M,25-34,Organic Search,False,3,7415.0,2025-01-16
CUST-04156,Tuğçe Kaya,2024-03-30,2024-03-24,Bursa,F,35-44,Organic Search,False,6,42111.0,2025-03-13
CUST-04157,Lale Aslan,2024-05-18,2024-05-04,Istanbul,F,45-54,Organic Search,False,8,38387.0,2025-02-07
CUST-04158,Onur Kara,2024-12-24,2024-12-23,Izmir,M,45-54,Direct,True,1,2279.0,2024-12-18
CUST-04159,Damla Gündüz,2024-01-20,2024-01-14,Sanliurfa,F,35-44,Organic Search,True,2,14813.0,2025-03-20
CUST-04160,Batuhan Çelik,2024-12-05,2024-12-04,Istanbul,M,35-44,Organic Search,False,2,10316.0,2025-01-06
CUST-04161,Cansu Duman,2024-09-05,2024-08-28,Istanbul,F,18-24,Organic Search,True,2,19802.0,2025-03-22
CUST-04162,Pelin Tekin,2024-10-30,2024-10-25,Istanbul,F,35-44,Email,True,4,31209.0,2025-03-24
CUST-04163,Emre Polat,2024-04-22,2024-04-19,Istanbul,M,55+,Organic Search,False,2,13962.0,2025-03-05
CUST-04164,Kübra Güler,2024-03-22,2024-03-15,Izmir,F,25-34,Paid Social,False,0,0.0,
CUST-04165,Efe Taş,2024-09-14,2024-09-12,Tekirdag,M,18-24,Organic Search,False,5,25287.0,2025-03-28
CUST-04166,Tolga Toprak,2024-07-15,2024-07-07,Trabzon,M,25-34,Direct,True,3,11064.0,2025-01-30
CUST-04167,İrem Kaya,2025-01-05,2024-12-26,Ankara,F,25-34,Direct,True,2,9335.0,2025-02-04
CUST-04168,Oğuz Başar,2024-10-05,2024-09-26,Eskisehir,M,25-34,Organic Search,False,0,0.0,
CUST-04169,Emir Keskin,2024-03-22,2024-03-17,Konya,M,25-34,Organic Search,True,2,6985.0,2025-03-28
CUST-04170,Melis Aksoy,2024-03-05,2024-02-28,Mersin,F,35-44,Paid Social,True,2,16682.0,2025-03-14
CUST-04171,Serap Güler,2024-11-23,2024-11-15,Istanbul,F,35-44,Referral,True,0,0.0,
CUST-04172,Pınar Toprak,2024-08-07,2024-07-24,Istanbul,F,18-24,Direct,True,0,0.0,
CUST-04173,Gülşah Polat,2024-10-16,2024-10-05,Istanbul,F,55+,Direct,True,3,19121.0,2024-11-28
CUST-04174,Tolga Gündüz,2024-06-21,2024-06-21,Istanbul,M,18-24,Organic Search,True,3,24442.0,2024-12-27
CUST-04175,Gül Erdoğan,2024-11-15,2024-11-07,Antalya,F,45-54,Paid Search,False,2,5986.0,2025-03-10
CUST-04176,Mina Kaplan,2024-10-14,2024-10-03,Adana,F,25-34,Organic Search,True,4,15154.0,2025-02-24
CUST-04177,Mehmet Demir,2024-10-03,2024-09-23,Samsun,M,18-24,Organic Search,False,4,26051.0,2025-02-13
CUST-04178,Lale Aksoy,2024-10-08,2024-10-02,Istanbul,F,18-24,Paid Social,True,0,0.0,
CUST-04179,Barış Keskin,2024-01-30,2024-01-19,Istanbul,M,25-34,Direct,True,1,8387.0,2024-12-07
CUST-04180,Efe Acar,2024-01-12,2024-01-01,Tekirdag,M,25-34,Paid Social,True,3,10066.0,2024-12-04
CUST-04181,Deniz Arslan,2024-11-13,2024-11-06,Kocaeli,M,45-54,Organic Search,True,2,6926.0,2024-11-25
CUST-04182,Ece Bayrak,2024-12-24,2024-12-22,Trabzon,F,35-44,Organic Search,False,4,5895.0,2025-02-25
CUST-04183,Derya Kaplan,2024-02-26,2024-02-19,Ankara,F,18-24,Organic Search,False,0,0.0,
CUST-04184,Pınar Kara,2024-06-14,2024-06-08,Gaziantep,F,25-34,Direct,True,0,0.0,
CUST-04185,Barış Akgün,2024-03-25,2024-03-13,Ankara,M,45-54,Paid Search,False,1,4518.0,2024-12-11
CUST-04186,Efe Şahin,2024-01-21,2024-01-10,Izmir,M,35-44,Organic Search,False,1,1609.0,2025-02-07
CUST-04187,Merve Gündüz,2024-11-23,2024-11-21,Istanbul,F,45-54,Paid Search,False,2,13745.0,2025-02-22
CUST-04188,Uğur Koç,2024-07-27,2024-07-13,Izmir,M,35-44,Paid Search,True,3,13004.0,2025-03-28
CUST-04189,Kübra Özdemir,2024-12-10,2024-12-03,Tekirdag,F,18-24,Organic Search,False,2,4248.0,2025-01-06
CUST-04190,Ece Acar,2024-11-29,2024-11-26,Kayseri,F,35-44,Organic Search,False,3,24088.0,2025-03-23
CUST-04191,Selim Ateş,2024-06-25,2024-06-23,Ankara,M,45-54,Paid Social,True,4,19477.0,2025-03-26
CUST-04192,Meltem Aslan,2024-06-24,2024-06-24,Bursa,F,25-34,Organic Search,False,4,21938.0,2025-02-05
CUST-04193,İrem Taş,2024-12-18,2024-12-08,Denizli,F,35-44,Paid Search,False,2,19564.0,2025-02-04
CUST-04194,Serap Ergin,2024-02-16,2024-02-06,Istanbul,F,25-34,Direct,True,0,0.0,
CUST-04195,Efe Erdoğan,2024-11-09,2024-11-08,Ankara,M,35-44,Paid Search,True,3,11463.0,2025-03-18
CUST-04196,Burcu Sönmez,2024-05-12,2024-05-09,Diyarbakir,F,35-44,Direct,False,5,10533.0,2025-03-28
CUST-04197,Burcu Erdoğan,2024-04-01,2024-04-01,Istanbul,F,35-44,Organic Search,True,4,13315.0,2025-02-28
CUST-04198,Berk Ergin,2024-02-17,2024-02-13,Izmir,M,18-24,Paid Search,True,2,9575.0,2025-03-26
CUST-04199,Yusuf Acar,2024-02-06,2024-02-03,Ankara,M,35-44,Paid Search,True,2,4367.0,2024-12-06
CUST-04200,Serap Gündüz,2024-11-24,2024-11-21,Ankara,F,35-44,Organic Search,True,5,27799.0,2025-01-07
CUST-04201,Batuhan Yalçın,2024-06-30,2024-06-19,Izmir,M,25-34,Paid Social,False,5,16370.0,2024-12-27
CUST-04202,Melis Taş,2024-10-30,2024-10-19,Izmir,F,35-44,Referral,True,1,4569.0,2025-03-15
CUST-04203,Ebru Yalçın,2024-02-15,2024-02-11,Istanbul,F,35-44,Paid Search,True,4,36080.0,2025-03-09
CUST-04204,Efe Aydın,2024-10-11,2024-10-08,Trabzon,M,35-44,Organic Search,False,4,16834.0,2024-12-16
CUST-04205,Uğur Koç,2024-07-03,2024-07-01,Izmir,M,18-24,Paid Social,True,3,17203.0,2025-02-01
CUST-04206,Oğuz Bulut,2024-08-14,2024-08-03,Antalya,M,18-24,Organic Search,False,2,13656.0,2025-02-08
CUST-04207,Merve Akgün,2024-10-24,2024-10-12,Istanbul,F,25-34,Paid Social,True,1,7496.0,2025-02-25
CUST-04208,Özge Sarı,2024-10-08,2024-10-06,Ankara,F,25-34,Paid Search,True,2,4838.0,2025-03-11
CUST-04209,Buse Bulut,2024-11-14,2024-11-01,Izmir,F,55+,Organic Search,True,3,12334.0,2025-02-10
CUST-04210,Alper Toprak,2024-04-03,2024-03-20,Istanbul,M,25-34,Referral,True,0,0.0,
CUST-04211,Seda Tuncer,2024-08-09,2024-08-04,Istanbul,F,35-44,Paid Search,True,5,19059.0,2025-02-28
CUST-04212,Melis Bulut,2024-03-22,2024-03-14,Sakarya,F,35-44,Paid Social,True,2,8777.0,2025-01-06
CUST-04213,Naz Demir,2024-08-24,2024-08-22,Istanbul,F,45-54,Paid Search,True,0,0.0,
CUST-04214,Alper Bayrak,2024-12-22,2024-12-22,Istanbul,M,25-34,Paid Social,False,1,1789.0,2024-11-26
CUST-04215,Şeyma Kaya,2024-12-27,2024-12-22,Konya,F,25-34,Paid Social,False,0,0.0,
CUST-04216,Alper Uçar,2024-10-05,2024-09-22,Antalya,M,25-34,Paid Search,False,2,2358.0,2024-12-05
CUST-04217,Ece Yıldız,2024-10-14,2024-10-07,Diyarbakir,F,25-34,Paid Social,True,0,0.0,
CUST-04218,Selim Gündüz,2024-05-25,2024-05-13,Tekirdag,M,25-34,Organic Search,True,3,12023.0,2025-02-04
CUST-04219,Gamze Duman,2024-10-17,2024-10-14,Izmir,F,18-24,Paid Search,False,4,17423.0,2025-02-21
CUST-04220,Ezgi Acar,2024-03-05,2024-02-20,Istanbul,F,18-24,Organic Search,False,2,12904.0,2025-03-06
CUST-04221,Cansu Özkan,2024-06-07,2024-06-02,Istanbul,F,55+,Organic Search,False,1,7558.0,2024-11-08
CUST-04222,Barış Tekin,2024-03-31,2024-03-25,Izmir,M,18-24,Email,True,3,9015.0,2025-02-12
CUST-04223,Levent Şahin,2024-05-21,2024-05-12,Istanbul,M,25-34,Referral,False,2,5838.0,2024-12-25
CUST-04224,Deniz Öztürk,2024-10-19,2024-10-18,Istanbul,F,25-34,Referral,False,2,3766.0,2025-03-04
CUST-04225,Tuğçe Aslan,2024-10-25,2024-10-15,Ankara,F,25-34,Paid Social,False,2,6065.0,2024-11-23
CUST-04226,İpek Güneş,2024-08-07,2024-08-04,Adana,F,18-24,Paid Social,True,2,2348.0,2025-02-28
CUST-04227,Rana Yalçın,2024-07-17,2024-07-03,Sakarya,F,25-34,Paid Social,False,5,28977.0,2025-03-18
CUST-04228,Kübra Tekin,2024-08-12,2024-08-09,Istanbul,F,25-34,Organic Search,True,5,14042.0,2025-02-20
CUST-04229,Gizem Güneş,2024-07-28,2024-07-27,Erzurum,F,35-44,Organic Search,True,4,19251.0,2025-01-06
CUST-04230,Özge Güneş,2024-09-01,2024-08-19,Sakarya,F,35-44,Organic Search,True,3,15133.0,2025-03-01
CUST-04231,Aykut Kaya,2024-01-20,2024-01-11,Istanbul,M,18-24,Direct,True,3,20600.0,2025-01-31
CUST-04232,Naz Sarı,2024-06-10,2024-06-10,Bursa,F,25-34,Direct,False,5,31288.0,2025-02-12
CUST-04233,Arda Aksoy,2024-04-07,2024-03-28,Izmir,M,35-44,Referral,False,1,1269.0,2025-02-23
CUST-04234,Kaan Çelik,2024-07-14,2024-07-11,Balikesir,M,25-34,Organic Search,True,1,1569.0,2025-02-12
CUST-04235,Naz Keskin,2024-11-18,2024-11-18,Afyonkarahisar,F,35-44,Organic Search,False,3,16543.0,2025-03-16
CUST-04236,Levent Erdoğan,2024-01-24,2024-01-17,Diyarbakir,M,35-44,Paid Social,True,2,6397.0,2024-12-09
CUST-04237,Mert Sönmez,2024-08-14,2024-08-07,Izmir,M,45-54,Organic Search,True,1,3689.0,2025-03-01
CUST-04238,Aslı Keskin,2024-12-05,2024-11-27,Mugla,F,35-44,Paid Search,True,1,3689.0,2025-02-02
CUST-04239,Lale Ateş,2024-08-29,2024-08-17,Ankara,F,25-34,Organic Search,True,2,25270.0,2024-12-13
CUST-04240,Emir Uçar,2024-05-14,2024-05-09,Izmir,M,35-44,Organic Search,False,7,22597.0,2025-02-28
CUST-04241,Emir Yıldız,2024-01-24,2024-01-15,Istanbul,M,25-34,Email,True,1,7698.0,2025-03-17
CUST-04242,Caner Taş,2024-03-16,2024-03-12,Istanbul,M,25-34,Direct,True,6,24618.0,2025-03-26
CUST-04243,Ece Bulut,2024-02-10,2024-02-03,Istanbul,F,25-34,Direct,True,5,24776.0,2025-03-28
CUST-04244,Ezgi Kurt,2024-11-19,2024-11-11,Balikesir,F,18-24,Paid Search,True,4,16302.0,2025-03-30
CUST-04245,Lale Demir,2024-09-30,2024-09-22,Izmir,F,25-34,Direct,True,3,10676.0,2025-02-09
CUST-04246,Oğuz Kılıç,2024-12-18,2024-12-13,Izmir,M,35-44,Paid Social,False,2,8385.0,2025-02-08
CUST-04247,Elif Kaplan,2024-12-23,2024-12-23,Samsun,F,25-34,Paid Search,True,2,5267.0,2025-03-10
CUST-04248,Gizem Doğan,2024-02-27,2024-02-25,Ankara,F,25-34,Paid Social,True,0,0.0,
CUST-04249,Onur Tekin,2024-09-14,2024-09-11,Balikesir,M,25-34,Direct,False,5,10385.0,2025-01-01
CUST-04250,Rana Ateş,2024-03-11,2024-03-10,Istanbul,F,25-34,Organic Search,True,1,7647.0,2024-11-05
CUST-04251,Nehir Kılıç,2024-10-15,2024-10-02,Ankara,F,55+,Organic Search,True,2,6827.0,2025-01-23
CUST-04252,Mina Acar,2024-05-04,2024-04-28,Diyarbakir,F,35-44,Email,True,5,16161.0,2025-02-20
CUST-04253,Cem Kahraman,2024-07-19,2024-07-14,Istanbul,M,35-44,Paid Social,True,4,12582.0,2025-03-23
CUST-04254,Damla Bayrak,2024-08-29,2024-08-26,Eskisehir,F,35-44,Paid Social,False,2,17496.0,2025-03-31
CUST-04255,Kerem Duman,2024-12-06,2024-11-22,Kocaeli,M,25-34,Organic Search,True,3,26911.0,2025-02-08
CUST-04256,Elif Doğan,2024-07-06,2024-06-23,Bursa,F,45-54,Direct,True,3,28528.0,2025-03-24
CUST-04257,Mehmet Gündüz,2024-09-23,2024-09-11,Izmir,M,25-34,Organic Search,True,1,2468.0,2025-03-30
CUST-04258,Tuğçe Tekin,2024-11-05,2024-11-05,Istanbul,F,25-34,Email,False,1,5197.0,2025-03-02
CUST-04259,Esra Güneş,2024-02-02,2024-01-26,Tekirdag,F,35-44,Paid Social,False,6,15172.0,2025-03-10
CUST-04260,Yağmur Yılmaz,2024-09-23,2024-09-22,Gaziantep,F,25-34,Organic Search,False,4,28560.0,2025-02-11
CUST-04261,Gülşah Aktaş,2024-07-06,2024-07-03,Istanbul,F,35-44,Organic Search,True,0,0.0,
CUST-04262,Elif Demir,2024-02-10,2024-01-28,Bursa,F,25-34,Organic Search,True,5,29227.0,2025-02-25
CUST-04263,Emre Gündüz,2024-08-07,2024-08-01,Bursa,M,45-54,Direct,True,12,68690.0,2025-03-18
